country,location_name,dominant_D_1990,dominant_label_1990,clean_domain_archetype_weight_D1_1990,clean_domain_archetype_weight_D2_1990,clean_domain_archetype_weight_D3_1990,clean_domain_archetype_weight_D4_1990,clean_domain_archetype_weight_D5_1990,clean_domain_archetype_weight_D6_1990,dominant_D_2000,dominant_label_2000,clean_domain_archetype_weight_D1_2000,clean_domain_archetype_weight_D2_2000,clean_domain_archetype_weight_D3_2000,clean_domain_archetype_weight_D4_2000,clean_domain_archetype_weight_D5_2000,clean_domain_archetype_weight_D6_2000,dominant_D_2010,dominant_label_2010,clean_domain_archetype_weight_D1_2010,clean_domain_archetype_weight_D2_2010,clean_domain_archetype_weight_D3_2010,clean_domain_archetype_weight_D4_2010,clean_domain_archetype_weight_D5_2010,clean_domain_archetype_weight_D6_2010,dominant_D_2023,dominant_label_2023,clean_domain_archetype_weight_D1_2023,clean_domain_archetype_weight_D2_2023,clean_domain_archetype_weight_D3_2023,clean_domain_archetype_weight_D4_2023,clean_domain_archetype_weight_D5_2023,clean_domain_archetype_weight_D6_2023,clean_domain_archetype_weight_D1_delta_2023_1990,clean_domain_archetype_weight_D2_delta_2023_1990,clean_domain_archetype_weight_D3_delta_2023_1990,clean_domain_archetype_weight_D4_delta_2023_1990,clean_domain_archetype_weight_D5_delta_2023_1990,clean_domain_archetype_weight_D6_delta_2023_1990,trajectory_raw,lri_incidence_rate_u5_1990,lri_incidence_rate_age70p_1990,lri_incidence_rate_all_age_1990,lri_incidence_rate_5_69_1990,lri_incidence_rate_u5_2023,lri_incidence_rate_age70p_2023,lri_incidence_rate_all_age_2023,lri_incidence_rate_5_69_2023,u5_percent_decline,age70p_percent_decline,all_age_percent_decline,5_69_percent_decline,clean_domain_trajectory_cluster
NGA,Nigeria,D1,Low-SDI household-energy domain,0.43656046772599244,0.37083681588166095,0.0,0.1926027163923465,0.0,0.0,D1,Low-SDI household-energy domain,0.3935970341248222,0.38223418520579755,0.0,0.22416878066938017,0.0,0.0,D1,Low-SDI household-energy domain,0.4497440417817939,0.22551813717859084,0.0,0.32473782103961524,0.0,0.0,D4,Hot-dry PM2.5 domain,0.38740928785707635,0.14780793345390503,0.0,0.4647827786890186,0.0,0.0,-0.049151179868916095,-0.22302888242775593,0.0,0.27218006229667213,0.0,0.0,0,21479.182954661923,29532.08276905873,7206.439497858851,2781.7455716847976,12039.683642782227,34436.8945567171,4778.23034941914,3183.686047376096,43.947199163974304,-16.608418126192,33.69499111400533,-14.449217778312434,1
STP,Sao Tome and Principe,D1,Low-SDI household-energy domain,0.7126416061893918,0.12635412622235437,0.0,0.0,0.06740916467977251,0.09359510290848139,D1,Low-SDI household-energy domain,0.7011500655888147,0.12201548240881802,0.0,0.033519283603783735,0.03872575355878931,0.1045894148397943,D1,Low-SDI household-energy domain,0.6065558587308754,0.1277610863812814,0.0,0.04607437035915289,0.07911400222033518,0.14049468230835518,D1,Low-SDI household-energy domain,0.6126309483962222,0.0,0.0,0.15977890973154038,0.10839985663972794,0.11919028523250948,-0.10001065779316953,-0.12635412622235437,0.0,0.15977890973154038,0.04099069195995543,0.02559518232402809,0,25012.708795712628,43244.53705259719,9317.96938256326,4386.073538511428,6201.02874173648,42110.0613529612,4939.85422039866,3816.065343815162,75.20848784359019,2.623396565110996,46.98572169980917,12.99586497333828,1
SEN,Senegal,D2,Low-SDI high-PM dry domain,0.1605711885415821,0.707305462908971,0.0,0.022068715306446218,0.06641579031020306,0.04363884293279771,D2,Low-SDI high-PM dry domain,0.2533796802099401,0.5764239723391927,0.0,0.1383003594385347,0.0,0.03189598801233237,D2,Low-SDI high-PM dry domain,0.26598813752149314,0.5223651833866115,0.0,0.13712414466529294,0.04681045190533645,0.027712082521265894,D2,Low-SDI high-PM dry domain,0.24790023961867674,0.4441227909101736,0.0,0.2513296261677268,0.022785829875874603,0.03386151342754817,0.08732905107709465,-0.2631826719987974,0.0,0.2292609108612806,-0.04362996043432846,-0.009777329505249538,2,20697.98576996181,33582.28314953103,7314.727869144789,3498.4902077205843,7130.26906517842,30874.299541681023,3913.36172638205,3591.087118320645,65.5509036269302,8.063726923485918,46.500241753496894,-2.6467677512921077,3
SLE,Sierra Leone,D1,Low-SDI household-energy domain,0.8651263708504977,0.10983878443340346,0.0,0.0002113625315579556,0.02482348218454091,0.0,D1,Low-SDI household-energy domain,0.9073064255172826,0.07525945239946628,0.0,0.017434122083251267,0.0,0.0,D1,Low-SDI household-energy domain,0.9231196600592672,0.0,0.0,0.07436190063236396,0.0025184393083687823,0.0,D1,Low-SDI household-energy domain,0.8170587221597868,0.0,0.0,0.13018958560184737,0.05275169223836572,0.0,-0.048067648690710896,-0.10983878443340346,0.0,0.12997822307028942,0.027928210053824808,0.0,0,22246.69556256571,35589.13780248212,7752.257882656751,3938.403438776591,10119.910915429493,38194.91406916803,4644.84442500339,3741.620754703773,54.510498482938,-7.321830276270913,40.08397946365052,4.996509045653936,1
TGO,Togo,D1,Low-SDI household-energy domain,0.5681646281499836,0.29039637469281504,0.0,0.14143899715720146,0.0,0.0,D1,Low-SDI household-energy domain,0.5202090334703284,0.29674496827599783,0.0,0.18304599825367365,0.0,0.0,D1,Low-SDI household-energy domain,0.6339753525023959,0.17822919272674417,0.0,0.1877954547708599,0.0,0.0,D1,Low-SDI household-energy domain,0.565912925922079,0.12585777233869044,0.0,0.3082293017392307,0.0,0.0,-0.002251702227904606,-0.1645386023541246,0.0,0.16679030458202923,0.0,0.0,0,20112.73030442933,36165.40764868998,7182.276324270891,3809.6903997678655,9010.08443490722,34197.80468412784,4577.900228778311,4516.94835330815,55.20208197231694,5.440566255122555,36.26115144987773,-18.56470944681961,1
ASM,American Samoa,D5,Warm-humid climate domain,0.3202923540017508,0.0,0.0,0.0,0.4768096325310822,0.2028980134671669,D5,Warm-humid climate domain,0.30649768178045333,0.0,0.0,0.0,0.4943630641320231,0.1991392540875235,D5,Warm-humid climate domain,0.2651801626904279,0.0,0.0,0.0,0.5285519801714479,0.20626785713812432,D5,Warm-humid climate domain,0.179378995667433,0.0,0.0,0.0,0.5961317569238048,0.22448924740876222,-0.1409133583343178,0.0,0.0,0.0,0.1193221243927226,0.021591233941595317,3,12337.39820480179,16559.64276166305,3938.38413501057,1719.0561002135885,6620.004677934339,11514.19066060727,2557.96224199894,1847.542437701643,46.34197123216957,30.468363198851257,35.05046348171736,-7.474237604700066,2
BMU,Bermuda,D5,Warm-humid climate domain,0.0,0.15529843038724703,0.0,0.0,0.5327907209866585,0.31191084862609453,D5,Warm-humid climate domain,0.024166013044860584,0.10323305699636372,0.0,0.0,0.5716350946813658,0.3009658352774099,D5,Warm-humid climate domain,0.0,0.08573907348138957,0.0,0.0,0.5623361653986497,0.3519247611199607,D5,Warm-humid climate domain,0.01176665558904028,0.03245725900801881,0.0,0.0,0.6214810677684799,0.334295017634461,0.01176665558904028,-0.12284117137922822,0.0,0.0,0.08869034678182142,0.022384169008366483,3,6396.13934831674,17039.38724309271,3042.5711687553503,1811.3901980865865,3746.77522268584,8798.20064713335,2485.68648408709,1212.8739579563864,41.4213009028349,48.36551032256226,18.30309477677953,33.041817315917164,2
COK,Cook Islands,D1,Low-SDI household-energy domain,0.4305321415158378,0.009922745416462897,0.0,0.0,0.2905923656858832,0.2689527473818161,D5,Warm-humid climate domain,0.31052109051788945,0.0,0.0,0.0,0.41259392565707276,0.27688498382503773,D5,Warm-humid climate domain,0.08987363599232501,0.0,0.0,0.0,0.6028452886953972,0.3072810753122778,D5,Warm-humid climate domain,0.0,0.0,0.0,0.0,0.6936838066369813,0.3063161933630188,-0.4305321415158378,-0.009922745416462897,0.0,0.0,0.40309144095109806,0.03736344598120267,3,17637.46717089956,20501.50335344304,4968.84944955688,2920.084751767551,6708.50701980164,11718.14796983989,3482.5037371035496,2555.3745382431084,61.96445354200204,42.84249419264205,29.913277259504863,12.489713296974706,2
GRL,Greenland,D6,High-SDI low-exposure domain,0.0018761794226067636,0.0,0.0,0.0,0.03465620129241256,0.9634676192849807,D6,High-SDI low-exposure domain,3.168781653320257e-08,0.0,0.0,0.0,0.058979603391234925,0.9410203649209484,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.033353045317201874,0.118291308003987,0.848355646678811,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.00964771162535197,0.05272946222377919,0.9376228261508688,-0.0018761794226067636,0.0,0.0,0.00964771162535197,0.01807326093136663,-0.02584479313411192,4,1858.64814264695,7602.80977776991,888.2678348864799,621.0446526615436,772.65031207911,4683.4151345367,769.73088016236,561.0027537380915,58.42944695391575,38.398891049060815,13.344731180012715,9.667887593289315,6
GUM,Guam,D5,Warm-humid climate domain,0.001982168082941331,0.0,0.0,0.0,0.7730632666273417,0.2249545652897169,D5,Warm-humid climate domain,0.0,0.0,0.0,0.0,0.7698095750853642,0.2301904249146359,D5,Warm-humid climate domain,0.0,0.0,0.0,0.0,0.7409216469518108,0.2590783530481891,D5,Warm-humid climate domain,0.0,0.0,0.0,0.0,0.7874520776471937,0.2125479223528062,-0.001982168082941331,0.0,0.0,0.0,0.01438881101985201,-0.012406642936910711,3,9728.86829536219,15107.29442382401,3003.34354255447,1626.9103302845178,7407.560540449699,10051.94013292047,2768.12037425774,1645.0029438747908,23.85999773497882,33.46300236878491,7.8320433531444325,-1.1120842528001482,2
MCO,Monaco,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3750588436371101,0.21191293117200533,0.4130282251908845,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.4633944761097101,0.18566557493826544,0.3509399489520244,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.3937066997596356,0.22328740128612554,0.3830058989542388,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3856519115454902,0.21322624070155355,0.40112184775295623,0.0,0.0,0.0,0.010593067908380105,0.0013133095295482233,-0.011906377437928273,4,1614.28486288104,6604.11990906342,1797.01563780656,32.36782069334192,822.3329825589799,4417.57829091002,1328.06877461932,24.27280602745953,49.0589919122856,33.10875102604686,26.09586991461228,25.009452266112987,6
NRU,Nauru,D5,Warm-humid climate domain,0.20436086739687295,0.0,0.0,0.0,0.6327832647061391,0.16285586789698786,D1,Low-SDI household-energy domain,0.3700265903258716,0.1059949038293399,0.0,0.0,0.2714296341992816,0.2525488716455069,D1,Low-SDI household-energy domain,0.5404985644090651,0.0,0.0,0.0,0.227560997784558,0.2319404378063769,D5,Warm-humid climate domain,0.36149014799171725,0.0,0.0,0.0,0.4524570942587655,0.18605275774951724,0.1571292805948443,0.0,0.0,0.0,-0.1803261704473736,0.02319688985252938,3,16975.98229892318,15574.15817323452,4586.9235559178505,2004.2391104595413,11446.95521865991,11028.4756079771,2958.62799173844,1663.6658796903678,32.56970337801299,29.187340430826957,35.498641831051536,16.992644689539325,2
NIU,Niue,D1,Low-SDI household-energy domain,0.43037478622411696,0.0,0.0,0.0,0.28490618302629844,0.28471903074958477,D1,Low-SDI household-energy domain,0.3743809950215009,0.0,0.0,0.0,0.35782113443806124,0.26779787054043785,D5,Warm-humid climate domain,0.26835202027917576,0.0,0.0,0.0,0.4542974578797005,0.27735052184112374,D5,Warm-humid climate domain,0.14853680940954228,0.0,0.0,0.0,0.5637611627297017,0.2877020278607561,-0.2818379768145747,0.0,0.0,0.0,0.2788549797034032,0.002982997111171337,3,14745.05648792295,18490.69610897322,4841.937368098171,3120.0210037201537,7735.37451151143,11206.12355611545,2822.39821176616,2303.1334965163524,47.539200559542465,39.39588055488453,41.709320108889614,26.182115640560955,2
MNP,Northern Mariana Islands,D5,Warm-humid climate domain,0.05688248733935871,0.0,0.0,0.0,0.7027926378211817,0.24032487483945952,D5,Warm-humid climate domain,0.02025024329915239,0.0,0.0,0.0,0.7284681116338977,0.25128164506695,D5,Warm-humid climate domain,0.05226643973529849,0.0,0.0,0.0,0.6645110884736651,0.2832224717910363,D5,Warm-humid climate domain,0.028067847906957537,0.0,0.0,0.0,0.6961491283727965,0.275783023720246,-0.028814639432401173,0.0,0.0,0.0,-0.00664350944838521,0.035458148880786466,3,10011.05083448955,15453.13549387794,2745.71546084733,1127.1579889474651,6486.173108238299,9942.45159082829,2371.35027058345,1894.683811023568,35.2098674207859,35.660619847880156,13.634522426018277,-68.09389895668619,2
PLW,Palau,D5,Warm-humid climate domain,0.26780020948533684,0.0,0.0,0.0,0.5671074273798978,0.1650923631347654,D5,Warm-humid climate domain,0.20619194487483344,0.0,0.0,0.0,0.6560082248378765,0.13779983028729,D5,Warm-humid climate domain,0.1717106906594558,0.0,0.0,0.0,0.6351388211945166,0.19315048814602775,D5,Warm-humid climate domain,0.14164958997569757,0.0,0.0,0.0,0.7023702010202932,0.15598020900400908,-0.12615061950963927,0.0,0.0,0.0,0.1352627736403954,-0.009112154130756334,3,12809.795135523162,13706.233381176618,3232.7352859494404,1475.456164451534,6792.642163054439,10305.51205770657,2535.91917302959,1807.074834463892,46.97306169856226,24.811494368251534,21.55500068157292,-22.47567077911999,2
PRI,Puerto Rico,D5,Warm-humid climate domain,0.0,0.1150368394150886,0.0,0.0,0.6530236768230697,0.23193948376184176,D5,Warm-humid climate domain,0.0,0.054830601284020904,0.0,0.03449614359116476,0.6719248161846124,0.2387484389402018,D5,Warm-humid climate domain,0.0,0.0070356685634401905,0.0,0.00911135376651985,0.7800019325283161,0.20385104514172384,D5,Warm-humid climate domain,0.0,0.0,0.0,0.059590900601637645,0.7393818218320571,0.20102727756630512,0.0,-0.1150368394150886,0.0,0.059590900601637645,0.08635814500898742,-0.03091220619553664,3,6312.21699909252,24535.09469674458,4011.50209788574,2166.6751236126183,3433.34057015421,9164.25052421988,2959.2433448853003,1494.1680891579815,45.60800792102352,62.648399619032936,26.231040825206904,31.038665055300413,2
KNA,Saint Kitts and Nevis,D5,Warm-humid climate domain,0.16981235964069452,0.18561006568565802,0.0,0.0,0.4448997073814267,0.19967786729222073,D5,Warm-humid climate domain,0.0,0.20337677192090742,0.0,0.0,0.5736956396663107,0.22292758841278199,D5,Warm-humid climate domain,0.0,0.0875407025710088,0.0,0.004304629673840335,0.7176599995753801,0.19049466817977087,D5,Warm-humid climate domain,0.0,0.02534773121291374,0.0,0.07283079060567028,0.6813565486798315,0.22046492950158444,-0.16981235964069452,-0.1602623344727443,0.0,0.07283079060567028,0.23645684129840483,0.020787062209363716,3,7032.026445891,21472.66030247018,4011.9156538521897,1868.2626375699324,4304.140417921791,14418.128662665891,2419.6493036432203,1449.501412641596,38.7923175340614,32.85355210035501,39.688430355710395,22.41447302468261,2
SMR,San Marino,D4,Hot-dry PM2.5 domain,0.0,0.0,0.1481511868676621,0.3591748179387427,0.20943387825163823,0.28324011694195694,D4,Hot-dry PM2.5 domain,0.005515774726146732,0.0,0.0,0.4665654135718162,0.1536682900250566,0.3742505216769805,D6,High-SDI low-exposure domain,0.0,0.0,0.034563770262202774,0.33468647709699084,0.26456238873273097,0.3661873639080753,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.35874009777418964,0.2625687654687262,0.3786911367570842,0.0,0.0,-0.1481511868676621,-0.0004347201645530374,0.05313488721708798,0.09545101981512727,4,1755.24060183389,5065.21728531211,1107.75754181164,113.07118148017769,855.48700628964,3763.83610874098,994.56481327726,126.85766304823306,51.26098351440708,25.69250445276686,10.218186224150037,-12.192745655949711,6
TUV,Tuvalu,D1,Low-SDI household-energy domain,0.7191261206004173,0.0,0.0,0.0,0.15485234918651833,0.1260215302130644,D1,Low-SDI household-energy domain,0.6325992416107926,0.0,0.0,0.0,0.18753246326054576,0.17986829512866173,D1,Low-SDI household-energy domain,0.585306168418236,0.0,0.0,0.0,0.25248481554081253,0.16220901604095148,D1,Low-SDI household-energy domain,0.5023585993704824,0.0,0.0,0.0,0.31061479007298637,0.18702661055653114,-0.2167675212299348,0.0,0.0,0.0,0.15576244088646804,0.061005080343466744,0,21130.61721258473,16206.190158017438,5680.1650161240805,2633.939594252414,7615.06886600853,13194.39099309333,2935.2805708418,2244.051004111244,63.96191938268024,18.584251669008882,48.324026458570756,14.80248791551468,1
VIR,United States Virgin Islands,D5,Warm-humid climate domain,0.06119515859541522,0.11914119618824741,0.0,0.0,0.5768001442876511,0.24286350092868636,D5,Warm-humid climate domain,0.0,0.0729793577987844,0.0,0.02519864315231916,0.6557411104720194,0.24608088857687696,D5,Warm-humid climate domain,0.036630304170648685,0.07172522471005079,0.0,0.0,0.6462565320136994,0.2453879391056012,D5,Warm-humid climate domain,0.0,0.0,0.0,0.052279261204080045,0.6994328431900365,0.2482878956058834,-0.06119515859541522,-0.11914119618824741,0.0,0.052279261204080045,0.12263269890238537,0.0054243946771970475,3,6347.47258794848,14281.778534877987,2624.6045013062503,1458.6378675450371,3121.51178621093,8690.69511868256,2584.51884631055,859.836451988539,50.82276066638658,39.148369389297436,1.5273026841091613,41.052095854628526,2
SSD,South Sudan,D2,Low-SDI high-PM dry domain,0.3165698078954774,0.4989298037360769,0.0,0.0,0.16352734047047232,0.02097304789797345,D2,Low-SDI high-PM dry domain,0.2722604071928153,0.536270352930739,0.0,0.0,0.166477046527908,0.02499219334853765,D2,Low-SDI high-PM dry domain,0.24427103139931197,0.5108217527226709,0.0,0.0,0.21629843745794247,0.028608778420074713,D2,Low-SDI high-PM dry domain,0.12592830385364429,0.6438005308460414,0.0,0.0,0.1624955327530543,0.06777563254726,-0.1906415040418331,0.14487072710996446,0.0,0.0,-0.0010318077174180096,0.04680258464928655,2,22800.4671726351,35369.71245031141,7578.30989422641,4184.679782758569,11048.540012845411,29213.48849384968,4342.07481782823,2855.20802183778,51.54248406758191,17.405354836034377,42.7039158013811,31.76997595845654,3
SDN,Sudan,D2,Low-SDI high-PM dry domain,0.0,0.8177791506598745,0.0,0.05651923456299094,0.035367302240357175,0.09033431253677747,D2,Low-SDI high-PM dry domain,0.0,0.7387976803307632,0.0,0.11792967789672165,0.04992782970120891,0.0933448120713062,D2,Low-SDI high-PM dry domain,0.0,0.6145267399679246,0.0,0.26106880943124017,0.049823834262561144,0.07458061633827404,D2,Low-SDI high-PM dry domain,0.0,0.5241164972826698,0.0,0.3833236496165938,0.0,0.09255985310073635,0.0,-0.29366265337720465,0.0,0.32680441505360286,-0.035367302240357175,0.0022255405639588777,2,26203.62402313016,17757.05096251442,6630.872648322241,1715.304440401046,7979.42215441398,14914.92571187224,2645.74923832718,1214.6949878734708,69.54840236079377,16.005615215285335,60.0995317110092,29.184874750894384,3
